Manual_SFI,1102452998,2022,1462215,80197,G00,1348.44,2023-11-01,Q1,SOS240
Manual_SFI,1102732087,2022,1467571,80197,G00,0,2023-11-01,Q1,SOS240
Manual_SFI,1102296287,2022,1634273,80197,G00,2023.05,2023-11-01,Q1,SOS240
